typeSeason,slugSeason,idGame,dateGame,slugMatchup,slugTeamWinner,slugTeamLoser,numberGameDay,season
Regular Season,1991-92,29100784,1992-03-03,HOU @ PHX,PHX,HOU,6,1992
Regular Season,1991-92,29100785,1992-03-03,IND @ CHI,IND,CHI,7,1992
Regular Season,1991-92,29100786,1992-03-03,LAC @ MIA,LAC,MIA,8,1992
Regular Season,1991-92,29100787,1992-03-03,GOS vs. UTH,UTH,GOS,9,1992
Regular Season,1991-92,29100788,1992-03-04,ORL @ BOS,BOS,ORL,1,1992
Regular Season,1991-92,29100789,1992-03-04,IND @ DET,DET,IND,2,1992
Regular Season,1991-92,29100790,1992-03-04,PHL vs. ATL,PHL,ATL,3,1992
Regular Season,1991-92,29100791,1992-03-04,DEN vs. POR,POR,DEN,4,1992
Regular Season,1991-92,29100792,1992-03-04,SAC vs. CLE,CLE,SAC,5,1992
Regular Season,1991-92,29100793,1992-03-04,SAN @ UTH,UTH,SAN,6,1992
Regular Season,1991-92,29100794,1992-03-04,MIL vs. CHH,CHH,MIL,7,1992
Regular Season,1991-92,29100795,1992-03-04,NJN @ LAL,LAL,NJN,8,1992
Regular Season,1991-92,29100796,1992-03-05,NYK vs. LAC,NYK,LAC,1,1992
Regular Season,1991-92,29100797,1992-03-05,SEA @ PHX,PHX,SEA,2,1992
Regular Season,1991-92,29100798,1992-03-05,GOS vs. CLE,GOS,CLE,3,1992
Regular Season,1991-92,29100799,1992-03-05,CHI @ MIN,CHI,MIN,4,1992
Regular Season,1991-92,29100800,1992-03-05,MIA @ HOU,HOU,MIA,5,1992
Regular Season,1991-92,29100801,1992-03-05,DAL @ WAS,WAS,DAL,6,1992
Regular Season,1991-92,29100802,1992-03-06,DEN vs. DET,DET,DEN,1,1992
Regular Season,1991-92,29100803,1992-03-06,IND @ ATL,IND,ATL,2,1992
Regular Season,1991-92,29100804,1992-03-06,POR vs. SAC,POR,SAC,3,1992
Regular Season,1991-92,29100805,1992-03-06,MIA @ CHI,CHI,MIA,4,1992
Regular Season,1991-92,29100806,1992-03-06,MIL vs. ORL,MIL,ORL,5,1992
Regular Season,1991-92,29100807,1992-03-06,UTH vs. NJN,UTH,NJN,6,1992
Regular Season,1991-92,29100808,1992-03-06,PHL vs. DAL,PHL,DAL,7,1992
Regular Season,1991-92,29100809,1992-03-06,BOS vs. LAC,BOS,LAC,8,1992
Regular Season,1991-92,29100810,1992-03-07,ATL vs. CLE,CLE,ATL,1,1992
Regular Season,1991-92,29100811,1992-03-07,MIL @ WAS,WAS,MIL,2,1992
Regular Season,1991-92,29100812,1992-03-07,PHX @ SAN,SAN,PHX,3,1992
Regular Season,1991-92,29100813,1992-03-07,NJN @ SEA,SEA,NJN,4,1992
Regular Season,1991-92,29100814,1992-03-07,IND vs. MIN,IND,MIN,5,1992
Regular Season,1991-92,29100815,1992-03-07,CHH @ NYK,NYK,CHH,6,1992
Regular Season,1991-92,29100816,1992-03-07,GOS vs. HOU,GOS,HOU,7,1992
Regular Season,1991-92,29100817,1992-03-08,ORL vs. BOS,BOS,ORL,1,1992
Regular Season,1991-92,29100818,1992-03-08,UTH @ DEN,UTH,DEN,2,1992
Regular Season,1991-92,29100819,1992-03-08,WAS @ MIA,MIA,WAS,3,1992
Regular Season,1991-92,29100820,1992-03-08,PHL vs. CHI,CHI,PHL,4,1992
Regular Season,1991-92,29100821,1992-03-08,GOS @ LAC,LAC,GOS,5,1992
Regular Season,1991-92,29100822,1992-03-08,DET @ LAL,DET,LAL,6,1992
Regular Season,1991-92,29100823,1992-03-08,SEA @ POR,POR,SEA,7,1992
Regular Season,1991-92,29100824,1992-03-08,DAL vs. SAN,SAN,DAL,8,1992
Regular Season,1991-92,29100825,1992-03-08,HOU @ SAC,HOU,SAC,9,1992
Regular Season,1991-92,29100826,1992-03-09,PHL vs. NYK,NYK,PHL,1,1992
Regular Season,1991-92,29100827,1992-03-10,ATL @ SAN,SAN,ATL,1,1992
Regular Season,1991-92,29100828,1992-03-10,NYK vs. LAL,LAL,NYK,2,1992
Regular Season,1991-92,29100829,1992-03-10,POR @ MIL,POR,MIL,3,1992
Regular Season,1991-92,29100830,1992-03-10,PHX @ CLE,CLE,PHX,4,1992
Regular Season,1991-92,29100831,1992-03-10,HOU vs. DAL,HOU,DAL,5,1992
Regular Season,1991-92,29100832,1992-03-10,WAS @ IND,IND,WAS,6,1992
Regular Season,1991-92,29100833,1992-03-10,DET @ SEA,DET,SEA,7,1992
Regular Season,1991-92,29100834,1992-03-10,DEN @ ORL,DEN,ORL,8,1992
Regular Season,1991-92,29100835,1992-03-10,MIA vs. BOS,MIA,BOS,9,1992
Regular Season,1991-92,29100836,1992-03-10,SAC vs. LAC,LAC,SAC,10,1992
Regular Season,1991-92,29100837,1992-03-10,CHH vs. MIN,CHH,MIN,11,1992
Regular Season,1991-92,29100838,1992-03-10,GOS vs. NJN,GOS,NJN,12,1992
Regular Season,1991-92,29100839,1992-03-11,PHL vs. IND,PHL,IND,1,1992
Regular Season,1991-92,29100840,1992-03-11,BOS @ CHI,CHI,BOS,2,1992
Regular Season,1991-92,29100841,1992-03-11,ATL vs. LAL,LAL,ATL,3,1992
Regular Season,1991-92,29100842,1992-03-11,MIN vs. POR,POR,MIN,4,1992
Regular Season,1991-92,29100843,1992-03-11,DAL vs. CHH,CHH,DAL,5,1992
Regular Season,1991-92,29100844,1992-03-11,SEA @ LAC,SEA,LAC,6,1992
Regular Season,1991-92,29100845,1992-03-12,SAN vs. HOU,SAN,HOU,1,1992
Regular Season,1991-92,29100846,1992-03-12,MIL vs. PHX,PHX,MIL,2,1992
Regular Season,1991-92,29100847,1992-03-12,DET @ GOS,DET,GOS,3,1992
Regular Season,1991-92,29100848,1992-03-12,SAC vs. UTH,UTH,SAC,4,1992
Regular Season,1991-92,29100849,1992-03-13,DEN @ MIA,MIA,DEN,1,1992
Regular Season,1991-92,29100850,1992-03-13,CHH @ HOU,HOU,CHH,2,1992
Regular Season,1991-92,29100851,1992-03-13,POR @ ATL,POR,ATL,3,1992
Regular Season,1991-92,29100852,1992-03-13,MIN @ WAS,WAS,MIN,4,1992
Regular Season,1991-92,29100853,1992-03-13,LAL @ CLE,CLE,LAL,5,1992
Regular Season,1991-92,29100854,1992-03-13,LAC vs. DAL,LAC,DAL,6,1992
Regular Season,1991-92,29100855,1992-03-13,PHX @ PHL,PHX,PHL,7,1992
Regular Season,1991-92,29100856,1992-03-13,IND @ ORL,ORL,IND,8,1992
Regular Season,1991-92,29100857,1992-03-13,NJN @ BOS,NJN,BOS,9,1992
Regular Season,1991-92,29100858,1992-03-14,DET @ SAC,DET,SAC,1,1992
Regular Season,1991-92,29100859,1992-03-14,MIA @ ATL,ATL,MIA,2,1992
Regular Season,1991-92,29100860,1992-03-14,SAN vs. UTH,SAN,UTH,3,1992
Regular Season,1991-92,29100861,1992-03-14,MIL vs. PHL,MIL,PHL,4,1992
Regular Season,1991-92,29100862,1992-03-14,ORL vs. CHI,CHI,ORL,5,1992
Regular Season,1991-92,29100863,1992-03-14,LAL @ WAS,LAL,WAS,6,1992
Regular Season,1991-92,29100864,1992-03-14,NJN @ NYK,NJN,NYK,7,1992
Regular Season,1991-92,29100865,1992-03-15,SAC @ LAC,LAC,SAC,1,1992
Regular Season,1991-92,29100866,1992-03-15,DEN @ CLE,CLE,DEN,2,1992
Regular Season,1991-92,29100867,1992-03-15,POR @ BOS,BOS,POR,3,1992
Regular Season,1991-92,29100868,1992-03-15,HOU vs. UTH,HOU,UTH,4,1992
Regular Season,1991-92,29100869,1992-03-15,MIN vs. PHX,PHX,MIN,5,1992
Regular Season,1991-92,29100870,1992-03-15,SEA vs. DAL,SEA,DAL,6,1992
Regular Season,1991-92,29100871,1992-03-16,IND vs. LAL,IND,LAL,1,1992
Regular Season,1991-92,29100872,1992-03-16,MIA vs. CHI,CHI,MIA,2,1992
Regular Season,1991-92,29100873,1992-03-16,ATL @ DET,ATL,DET,3,1992
Regular Season,1991-92,29100874,1992-03-16,CHH @ SAN,CHH,SAN,4,1992
Regular Season,1991-92,29100875,1992-03-16,CLE @ WAS,CLE,WAS,5,1992
Regular Season,1991-92,29100876,1992-03-17,SEA vs. GOS,GOS,SEA,1,1992
Regular Season,1991-92,29100877,1992-03-17,PHX vs. DAL,PHX,DAL,2,1992
Regular Season,1991-92,29100878,1992-03-17,HOU vs. LAC,HOU,LAC,3,1992
Regular Season,1991-92,29100879,1992-03-17,NYK @ ORL,NYK,ORL,4,1992
Regular Season,1991-92,29100880,1992-03-17,MIN @ POR,POR,MIN,5,1992
Regular Season,1991-92,29100881,1992-03-17,BOS @ MIL,MIL,BOS,6,1992
Regular Season,1991-92,29100882,1992-03-17,SAC @ DEN,DEN,SAC,7,1992
Regular Season,1991-92,29100883,1992-03-17,NJN vs. CHI,CHI,NJN,8,1992
Regular Season,1991-92,29100884,1992-03-18,DET vs. PHL,DET,PHL,1,1992
Regular Season,1991-92,29100885,1992-03-18,SAC @ SAN,SAN,SAC,2,1992
Regular Season,1991-92,29100886,1992-03-18,BOS vs. CLE,BOS,CLE,3,1992
Regular Season,1991-92,29100887,1992-03-18,MIN @ GOS,GOS,MIN,4,1992
Regular Season,1991-92,29100888,1992-03-18,LAC @ DAL,LAC,DAL,5,1992
Regular Season,1991-92,29100889,1992-03-18,ORL @ ATL,ORL,ATL,6,1992
Regular Season,1991-92,29100890,1992-03-18,IND @ MIA,IND,MIA,7,1992
Regular Season,1991-92,29100891,1992-03-18,LAL vs. POR,POR,LAL,8,1992
Regular Season,1991-92,29100892,1992-03-19,SEA @ HOU,SEA,HOU,1,1992
Regular Season,1991-92,29100893,1992-03-19,PHL vs. CHH,CHH,PHL,2,1992
Regular Season,1991-92,29100894,1992-03-19,MIL @ NYK,NYK,MIL,3,1992
Regular Season,1991-92,29100895,1992-03-19,CHI @ WAS,CHI,WAS,4,1992
Regular Season,1991-92,29100896,1992-03-19,UTH vs. DEN,UTH,DEN,5,1992
Regular Season,1991-92,29100897,1992-03-20,WAS @ NJN,NJN,WAS,1,1992
Regular Season,1991-92,29100898,1992-03-20,SAC @ DAL,SAC,DAL,2,1992
Regular Season,1991-92,29100899,1992-03-20,BOS @ DET,BOS,DET,3,1992
Regular Season,1991-92,29100900,1992-03-20,IND vs. MIL,IND,MIL,4,1992
Regular Season,1991-92,29100901,1992-03-20,LAL vs. MIN,LAL,MIN,5,1992
Regular Season,1991-92,29100902,1992-03-20,CHH vs. ATL,ATL,CHH,6,1992
Regular Season,1991-92,29100903,1992-03-20,CLE vs. GOS,CLE,GOS,7,1992
Regular Season,1991-92,29100904,1992-03-20,PHX vs. LAC,LAC,PHX,8,1992
Regular Season,1991-92,29100905,1992-03-21,DEN vs. LAC,LAC,DEN,1,1992
Regular Season,1991-92,29100906,1992-03-21,SEA @ SAN,SAN,SEA,2,1992
Regular Season,1991-92,29100907,1992-03-21,MIA @ NYK,NYK,MIA,3,1992
Regular Season,1991-92,29100908,1992-03-21,UTH vs. POR,UTH,POR,4,1992
Regular Season,1991-92,29100909,1992-03-21,CHI vs. ORL,ORL,CHI,5,1992
Regular Season,1991-92,29100910,1992-03-21,MIN @ PHX,PHX,MIN,6,1992
Regular Season,1991-92,29100911,1992-03-21,HOU vs. SAC,SAC,HOU,7,1992
Regular Season,1991-92,29100912,1992-03-22,PHL @ IND,IND,PHL,1,1992
Regular Season,1991-92,29100913,1992-03-22,DAL vs. SEA,SEA,DAL,2,1992
Regular Season,1991-92,29100914,1992-03-22,BOS vs. GOS,BOS,GOS,3,1992
Regular Season,1991-92,29100915,1992-03-22,CHH vs. DET,CHH,DET,4,1992
Regular Season,1991-92,29100916,1992-03-22,MIA vs. NJN,MIA,NJN,5,1992
Regular Season,1991-92,29100917,1992-03-22,WAS @ MIL,MIL,WAS,6,1992
Regular Season,1991-92,29100918,1992-03-22,CLE vs. ATL,CLE,ATL,7,1992
Regular Season,1991-92,29100919,1992-03-23,PHL vs. SAN,PHL,SAN,1,1992
Regular Season,1991-92,29100920,1992-03-23,CHH @ NJN,NJN,CHH,2,1992
Regular Season,1991-92,29100921,1992-03-23,GOS @ ATL,ATL,GOS,3,1992
Regular Season,1991-92,29100922,1992-03-23,DEN @ MIN,DEN,MIN,4,1992
Regular Season,1991-92,29100923,1992-03-24,SAC vs. MIL,SAC,MIL,1,1992
Regular Season,1991-92,29100924,1992-03-24,DEN @ CHI,CHI,DEN,2,1992
Regular Season,1991-92,29100925,1992-03-24,DAL @ POR,POR,DAL,3,1992
Regular Season,1991-92,29100926,1992-03-24,ORL @ NYK,NYK,ORL,4,1992
Regular Season,1991-92,29100927,1992-03-24,CLE vs. IND,CLE,IND,5,1992
Regular Season,1991-92,29100928,1992-03-24,SEA vs. HOU,SEA,HOU,6,1992
Regular Season,1991-92,29100929,1992-03-25,BOS @ NJN,BOS,NJN,1,1992
Regular Season,1991-92,29100930,1992-03-25,PHX vs. MIL,PHX,MIL,2,1992
Regular Season,1991-92,29100931,1992-03-25,GOS @ DET,GOS,DET,3,1992
Regular Season,1991-92,29100932,1992-03-25,IND @ WAS,IND,WAS,4,1992
Regular Season,1991-92,29100933,1992-03-25,MIN vs. MIA,MIA,MIN,5,1992
Regular Season,1991-92,29100934,1992-03-25,CLE @ ORL,CLE,ORL,6,1992
Regular Season,1991-92,29100935,1992-03-25,PHL @ UTH,UTH,PHL,7,1992
Regular Season,1991-92,29100936,1992-03-25,CHH vs. SAN,CHH,SAN,8,1992
Regular Season,1991-92,29100937,1992-03-26,LAL vs. DAL,LAL,DAL,1,1992
Regular Season,1991-92,29100938,1992-03-26,WAS @ ATL,ATL,WAS,2,1992
Regular Season,1991-92,29100939,1992-03-26,DEN vs. NYK,NYK,DEN,3,1992
Regular Season,1991-92,29100940,1992-03-26,POR @ SAC,POR,SAC,4,1992
Regular Season,1991-92,29100941,1992-03-26,LAC vs. HOU,LAC,HOU,5,1992
Regular Season,1991-92,29100942,1992-03-27,SEA vs. MIL,SEA,MIL,1,1992
Regular Season,1991-92,29100943,1992-03-27,PHX vs. PHL,PHX,PHL,2,1992
Regular Season,1991-92,29100944,1992-03-27,IND vs. GOS,GOS,IND,3,1992
Regular Season,1991-92,29100945,1992-03-27,CLE @ CHH,CLE,CHH,4,1992
Regular Season,1991-92,29100946,1992-03-27,BOS vs. DET,BOS,DET,5,1992
Regular Season,1991-92,29100947,1992-03-27,MIA vs. SAN,MIA,SAN,6,1992
Regular Season,1991-92,29100948,1992-03-27,UTH vs. LAL,LAL,UTH,7,1992
Regular Season,1991-92,29100949,1992-03-27,ATL @ MIN,ATL,MIN,8,1992
Regular Season,1991-92,29100950,1992-03-28,CLE @ CHI,CHI,CLE,1,1992
Regular Season,1991-92,29100951,1992-03-28,SEA vs. NYK,NYK,SEA,2,1992
Regular Season,1991-92,29100952,1992-03-28,ORL vs. MIA,MIA,ORL,3,1992
Regular Season,1991-92,29100953,1992-03-28,MIL @ LAC,LAC,MIL,4,1992
Regular Season,1991-92,29100954,1992-03-28,DEN vs. PHX,PHX,DEN,5,1992
Regular Season,1991-92,29100955,1992-03-28,NJN vs. GOS,GOS,NJN,6,1992
Regular Season,1991-92,29100956,1992-03-28,POR vs. HOU,POR,HOU,7,1992
Regular Season,1991-92,29100957,1992-03-28,CHH @ WAS,WAS,CHH,8,1992
Regular Season,1991-92,29100958,1992-03-29,BOS vs. ATL,BOS,ATL,1,1992
Regular Season,1991-92,29100959,1992-03-29,DEN @ DAL,DAL,DEN,2,1992
Regular Season,1991-92,29100960,1992-03-29,POR vs. NYK,NYK,POR,3,1992
Regular Season,1991-92,29100961,1992-03-29,SAN @ DET,DET,SAN,4,1992
Regular Season,1991-92,29100962,1992-03-29,LAL vs. PHL,LAL,PHL,5,1992
Regular Season,1991-92,29100963,1992-03-29,SAC @ MIN,SAC,MIN,6,1992
Regular Season,1991-92,29100964,1992-03-30,GOS vs. PHL,GOS,PHL,1,1992
Regular Season,1991-92,29100965,1992-03-30,UTH vs. MIL,UTH,MIL,2,1992
Regular Season,1991-92,29100966,1992-03-30,SAN @ NJN,NJN,SAN,3,1992
Regular Season,1991-92,29100967,1992-03-30,CHH vs. ORL,CHH,ORL,4,1992
Regular Season,1991-92,29100968,1992-03-31,POR @ PHX,PHX,POR,1,1992
Regular Season,1991-92,29100969,1992-03-31,NYK vs. CHI,CHI,NYK,2,1992
Regular Season,1991-92,29100970,1992-03-31,DET vs. LAC,LAC,DET,3,1992
Regular Season,1991-92,29100971,1992-03-31,LAL @ HOU,LAL,HOU,4,1992
Regular Season,1991-92,29100972,1992-03-31,UTH @ SEA,SEA,UTH,5,1992
Regular Season,1991-92,29100973,1992-03-31,SAC vs. GOS,GOS,SAC,6,1992
Regular Season,1991-92,29100974,1992-03-31,DEN vs. MIN,MIN,DEN,7,1992
Regular Season,1991-92,29100975,1992-03-31,MIA @ CLE,CLE,MIA,8,1992
Regular Season,1991-92,29100976,1992-04-01,DAL vs. ORL,DAL,ORL,1,1992
Regular Season,1991-92,29100977,1992-04-01,SAN vs. LAL,SAN,LAL,2,1992
Regular Season,1991-92,29100978,1992-04-01,BOS vs. WAS,BOS,WAS,3,1992
Regular Season,1991-92,29100979,1992-04-01,ATL @ IND,IND,ATL,4,1992
Regular Season,1991-92,29100980,1992-04-01,CHH @ CHI,CHI,CHH,5,1992
Regular Season,1991-92,29100981,1992-04-01,NJN @ MIL,NJN,MIL,6,1992
Regular Season,1991-92,29100982,1992-04-01,MIA @ PHL,PHL,MIA,7,1992
Regular Season,1991-92,29100983,1992-04-02,UTH @ POR,POR,UTH,1,1992
Regular Season,1991-92,29100984,1992-04-02,PHX vs. GOS,PHX,GOS,2,1992
Regular Season,1991-92,29100985,1992-04-02,SAC vs. SEA,SEA,SAC,3,1992
Regular Season,1991-92,29100986,1992-04-02,CHH vs. NYK,NYK,CHH,4,1992
Regular Season,1991-92,29100987,1992-04-02,LAC @ CLE,CLE,LAC,5,1992
Regular Season,1991-92,29100988,1992-04-02,HOU vs. DEN,HOU,DEN,6,1992
Regular Season,1991-92,29100989,1992-04-03,LAC @ CHI,CHI,LAC,1,1992
Regular Season,1991-92,29100990,1992-04-03,IND vs. BOS,IND,BOS,2,1992
Regular Season,1991-92,29100991,1992-04-03,NYK vs. ATL,NYK,ATL,3,1992
Regular Season,1991-92,29100992,1992-04-03,UTH vs. PHX,UTH,PHX,4,1992
Regular Season,1991-92,29100993,1992-04-03,DAL vs. MIN,MIN,DAL,5,1992
Regular Season,1991-92,29100994,1992-04-03,WAS vs. DET,WAS,DET,6,1992
Regular Season,1991-92,29100995,1992-04-03,ORL @ SAN,ORL,SAN,7,1992
Regular Season,1991-92,29100996,1992-04-03,GOS vs. SAC,GOS,SAC,8,1992
Regular Season,1991-92,29100997,1992-04-03,MIL @ NJN,NJN,MIL,9,1992
Regular Season,1991-92,29100998,1992-04-03,MIA vs. CLE,CLE,MIA,10,1992
Regular Season,1991-92,29100999,1992-04-03,SEA @ LAL,SEA,LAL,11,1992
Regular Season,1991-92,29101000,1992-04-04,CHH vs. WAS,CHH,WAS,1,1992
Regular Season,1991-92,29101001,1992-04-04,HOU vs. ORL,HOU,ORL,2,1992
Regular Season,1991-92,29101002,1992-04-04,PHL @ ATL,PHL,ATL,3,1992
Regular Season,1991-92,29101003,1992-04-05,UTH @ MIN,MIN,UTH,1,1992
Regular Season,1991-92,29101004,1992-04-05,CLE vs. NYK,CLE,NYK,2,1992
Regular Season,1991-92,29101005,1992-04-05,IND vs. NJN,NJN,IND,3,1992
Regular Season,1991-92,29101006,1992-04-05,CHI @ BOS,BOS,CHI,4,1992
Regular Season,1991-92,29101007,1992-04-05,DEN vs. SAN,SAN,DEN,5,1992
Regular Season,1991-92,29101008,1992-04-05,DAL @ SAC,SAC,DAL,6,1992
Regular Season,1991-92,29101009,1992-04-05,MIL vs. LAC,LAC,MIL,7,1992
Regular Season,1991-92,29101010,1992-04-05,POR @ GOS,POR,GOS,8,1992
Regular Season,1991-92,29101011,1992-04-05,MIA @ DET,DET,MIA,9,1992
Regular Season,1991-92,29101012,1992-04-05,PHX @ LAL,LAL,PHX,10,1992
Regular Season,1991-92,29101013,1992-04-07,DET @ NYK,DET,NYK,1,1992
Regular Season,1991-92,29101014,1992-04-07,PHX vs. SAC,PHX,SAC,2,1992
Regular Season,1991-92,29101015,1992-04-07,CHI vs. MIL,CHI,MIL,3,1992
Regular Season,1991-92,29101016,1992-04-07,HOU @ SAN,HOU,SAN,4,1992
Regular Season,1991-92,29101017,1992-04-07,POR vs. GOS,POR,GOS,5,1992
Regular Season,1991-92,29101018,1992-04-07,UTH @ DEN,UTH,DEN,6,1992
Regular Season,1991-92,29101019,1992-04-07,WAS @ MIA,MIA,WAS,7,1992
Regular Season,1991-92,29101020,1992-04-07,ORL vs. CHH,ORL,CHH,8,1992
Regular Season,1991-92,29101021,1992-04-07,LAC @ MIN,LAC,MIN,9,1992
Regular Season,1991-92,29101022,1992-04-07,CLE vs. BOS,BOS,CLE,10,1992
Regular Season,1991-92,29101023,1992-04-07,LAL @ SEA,SEA,LAL,11,1992
Regular Season,1991-92,29101024,1992-04-07,NJN vs. ATL,ATL,NJN,12,1992
Regular Season,1991-92,29101025,1992-04-08,GOS vs. DAL,GOS,DAL,1,1992
Regular Season,1991-92,29101026,1992-04-08,PHL vs. DET,DET,PHL,2,1992
Regular Season,1991-92,29101027,1992-04-08,WAS vs. NJN,NJN,WAS,3,1992
Regular Season,1991-92,29101028,1992-04-08,MIL vs. IND,IND,MIL,4,1992
Regular Season,1991-92,29101029,1992-04-08,NYK @ BOS,BOS,NYK,5,1992
Regular Season,1991-92,29101030,1992-04-09,LAC vs. POR,LAC,POR,1,1992
Regular Season,1991-92,29101031,1992-04-09,SEA vs. PHX,SEA,PHX,2,1992
Regular Season,1991-92,29101032,1992-04-09,ORL vs. ATL,ORL,ATL,3,1992
Regular Season,1991-92,29101033,1992-04-09,UTH vs. DAL,UTH,DAL,4,1992
Regular Season,1991-92,29101034,1992-04-09,DEN @ SAC,SAC,DEN,5,1992
Regular Season,1991-92,29101035,1992-04-09,CLE vs. CHH,CLE,CHH,6,1992
Regular Season,1991-92,29101036,1992-04-09,HOU @ MIN,HOU,MIN,7,1992
Regular Season,1991-92,29101037,1992-04-09,SAN @ LAL,SAN,LAL,8,1992
Regular Season,1991-92,29101038,1992-04-10,IND vs. CHI,CHI,IND,1,1992
Regular Season,1991-92,29101039,1992-04-10,NJN vs. CLE,NJN,CLE,2,1992
Regular Season,1991-92,29101040,1992-04-10,PHL @ NYK,NYK,PHL,3,1992
Regular Season,1991-92,29101041,1992-04-10,CHH @ DET,DET,CHH,4,1992
Regular Season,1991-92,29101042,1992-04-10,MIA @ WAS,MIA,WAS,5,1992
Regular Season,1991-92,29101043,1992-04-10,POR vs. SEA,POR,SEA,6,1992
Regular Season,1991-92,29101044,1992-04-10,BOS vs. MIL,BOS,MIL,7,1992
Regular Season,1991-92,29101045,1992-04-11,SAC vs. MIN,SAC,MIN,1,1992
Regular Season,1991-92,29101046,1992-04-11,ATL vs. NJN,ATL,NJN,2,1992
Regular Season,1991-92,29101047,1992-04-11,IND @ CHI,CHI,IND,3,1992
Regular Season,1991-92,29101048,1992-04-11,MIA vs. ORL,MIA,ORL,4,1992
Regular Season,1991-92,29101049,1992-04-11,LAL vs. UTH,UTH,LAL,5,1992
Regular Season,1991-92,29101050,1992-04-11,HOU vs. DAL,DAL,HOU,6,1992
Regular Season,1991-92,29101051,1992-04-11,DEN @ LAC,LAC,DEN,7,1992
Regular Season,1991-92,29101052,1992-04-11,GOS vs. PHX,GOS,PHX,8,1992
Regular Season,1991-92,29101053,1992-04-12,CHH vs. BOS,BOS,CHH,1,1992
Regular Season,1991-92,29101054,1992-04-12,WAS @ CLE,CLE,WAS,2,1992
Regular Season,1991-92,29101055,1992-04-12,SEA vs. MIN,SEA,MIN,3,1992
Regular Season,1991-92,29101056,1992-04-12,MIL @ PHL,MIL,PHL,4,1992
Regular Season,1991-92,29101057,1992-04-12,DET vs. NYK,DET,NYK,5,1992
Regular Season,1991-92,29101058,1992-04-12,SAN @ POR,POR,SAN,6,1992
Regular Season,1991-92,29101059,1992-04-13,GOS @ UTH,UTH,GOS,1,1992
Regular Season,1991-92,29101060,1992-04-13,NJN @ ORL,NJN,ORL,2,1992
Regular Season,1991-92,29101061,1992-04-13,LAL vs. DEN,LAL,DEN,3,1992
Regular Season,1991-92,29101062,1992-04-13,ATL @ CHI,CHI,ATL,4,1992
Regular Season,1991-92,29101063,1992-04-14,CHI @ CLE,CLE,CHI,1,1992
Regular Season,1991-92,29101064,1992-04-14,DAL @ SAN,SAN,DAL,2,1992
Regular Season,1991-92,29101065,1992-04-14,DET @ MIL,DET,MIL,3,1992
Regular Season,1991-92,29101066,1992-04-14,NYK vs. WAS,NYK,WAS,4,1992
Regular Season,1991-92,29101067,1992-04-14,LAC vs. SAC,SAC,LAC,5,1992
Regular Season,1991-92,29101068,1992-04-14,IND vs. CHH,IND,CHH,6,1992
Regular Season,1991-92,29101069,1992-04-14,MIA vs. NJN,NJN,MIA,7,1992
Regular Season,1991-92,29101070,1992-04-14,SEA @ PHX,PHX,SEA,8,1992
Regular Season,1991-92,29101071,1992-04-14,POR @ HOU,HOU,POR,9,1992
Regular Season,1991-92,29101072,1992-04-14,MIN vs. GOS,GOS,MIN,10,1992
Regular Season,1991-92,29101073,1992-04-14,PHL vs. BOS,BOS,PHL,11,1992
Regular Season,1991-92,29101074,1992-04-15,DET vs. BOS,BOS,DET,1,1992
Regular Season,1991-92,29101075,1992-04-15,POR @ DAL,POR,DAL,2,1992
Regular Season,1991-92,29101076,1992-04-15,LAL @ DEN,DEN,LAL,3,1992
Regular Season,1991-92,29101077,1992-04-15,PHL @ ORL,ORL,PHL,4,1992
Regular Season,1991-92,29101078,1992-04-15,CLE @ CHH,CHH,CLE,5,1992
Regular Season,1991-92,29101079,1992-04-15,NYK @ ATL,ATL,NYK,6,1992
Regular Season,1991-92,29101080,1992-04-15,HOU @ UTH,UTH,HOU,7,1992
Regular Season,1991-92,29101081,1992-04-16,ORL @ WAS,WAS,ORL,1,1992
Regular Season,1991-92,29101082,1992-04-16,MIL @ MIA,MIA,MIL,2,1992
Regular Season,1991-92,29101083,1992-04-16,SAC vs. LAL,SAC,LAL,3,1992
Regular Season,1991-92,29101084,1992-04-16,LAC vs. MIN,LAC,MIN,4,1992
Regular Season,1991-92,29101085,1992-04-16,PHX vs. SAN,PHX,SAN,5,1992
Regular Season,1991-92,29101086,1992-04-16,IND @ NJN,IND,NJN,6,1992
Regular Season,1991-92,29101087,1992-04-17,SEA vs. SAC,SEA,SAC,1,1992
Regular Season,1991-92,29101088,1992-04-17,SAN vs. DEN,SAN,DEN,2,1992
Regular Season,1991-92,29101089,1992-04-17,IND vs. CLE,CLE,IND,3,1992
Regular Season,1991-92,29101090,1992-04-17,ATL vs. CHI,CHI,ATL,4,1992
Regular Season,1991-92,29101091,1992-04-17,LAC @ GOS,GOS,LAC,5,1992
Regular Season,1991-92,29101092,1992-04-17,UTH vs. MIN,UTH,MIN,6,1992
Regular Season,1991-92,29101093,1992-04-17,HOU @ DAL,DAL,HOU,7,1992
Regular Season,1991-92,29101094,1992-04-17,CHH vs. PHL,PHL,CHH,8,1992
Regular Season,1991-92,29101095,1992-04-18,NYK @ MIL,NYK,MIL,1,1992
Regular Season,1991-92,29101096,1992-04-18,POR vs. LAL,LAL,POR,2,1992
Regular Season,1991-92,29101097,1992-04-18,NJN vs. ORL,NJN,ORL,3,1992
Regular Season,1991-92,29101098,1992-04-18,WAS @ PHL,PHL,WAS,4,1992
Regular Season,1991-92,29101099,1992-04-19,DEN vs. DAL,DAL,DEN,1,1992
